GameId,Date,HomeTeamId,AwayTeamId,HomePoints,AwayPoints,HomePossessions,AwayPossessions,HomeTeamAbbreviation,AwayTeamAbbreviation,season_type,season,winner_id,Name,Minutes,Rebounds,Turnovers,Points,FtPoints,Fouls,FG2A,Fg2Pct,FG3A,Fg3Pct,Assists,outcome,is_home,opponent_rate
0021500351,2015-12-12,1610612749,1610612744,108,95,101,101,MIL,GSW,Regular Season,2015-16,1610612749,Klay Thompson,30.45,2,2,12,2,4,7,0.2857142857142857,7,0.2857142857142857,3,0,0,0.4024390243902439
0021500480,2015-12-30,1610612742,1610612744,114,91,94,94,DAL,GSW,Regular Season,2015-16,1610612742,Klay Thompson,33.95,1,2,10,1,1,11,0.2727272727272727,4,0.25,2,0,0,0.5121951219512195
0021500485,2015-12-31,1610612745,1610612744,110,114,98,98,HOU,GSW,Regular Season,2015-16,1610612744,Klay Thompson,40.0166666666667,7,4,38,,5,16,0.625,11,0.5454545454545454,,1,0,0.5
0021500556,2016-01-09,1610612758,1610612744,116,128,104,103,SAC,GSW,Regular Season,2015-16,1610612744,Klay Thompson,34.6166666666667,4,2,15,,1,10,0.6,7,0.14285714285714285,6,1,0,0.4024390243902439
0021500524,2016-01-05,1610612747,1610612744,88,109,98,98,LAL,GSW,Regular Season,2015-16,1610612744,Klay Thompson,34.4166666666667,2,1,36,6,1,9,0.6666666666666666,13,0.46153846153846156,1,1,0,0.2073170731707317
0021500583,2016-01-13,1610612743,1610612744,112,110,100,99,DEN,GSW,Regular Season,2015-16,1610612743,Klay Thompson,36.5666666666667,4,2,17,1,2,8,0.625,5,0.4,3,0,0,0.4024390243902439
0021500548,2016-01-08,1610612757,1610612744,108,128,106,106,POR,GSW,Regular Season,2015-16,1610612744,Klay Thompson,32.35,6,,36,3,1,12,0.5,10,0.7,5,1,0,0.5365853658536586
0021500622,2016-01-18,1610612739,1610612744,98,132,95,96,CLE,GSW,Regular Season,2015-16,1610612744,Klay Thompson,25.8333333333333,1,1,15,4,3,6,0.6666666666666666,5,0.2,2,1,0,0.6951219512195121
0021500605,2016-01-16,1610612765,1610612744,113,95,100,98,DET,GSW,Regular Season,2015-16,1610612765,Klay Thompson,32.0333333333333,6,2,24,7,1,13,0.5384615384615384,5,0.2,1,0,0,0.5365853658536586
0021500634,2016-01-20,1610612741,1610612744,94,125,100,100,CHI,GSW,Regular Season,2015-16,1610612744,Klay Thompson,32.1166666666667,5,,20,3,2,10,0.4,8,0.375,1,1,0,0.5121951219512195
0021500707,2016-01-30,1610612755,1610612744,105,108,102,104,PHI,GSW,Regular Season,2015-16,1610612744,Klay Thompson,32.8833333333333,2,5,32,,1,16,0.625,10,0.4,3,1,0,0.12195121951219512
0021500815,2016-02-19,1610612757,1610612744,137,105,109,108,POR,GSW,Regular Season,2015-16,1610612757,Klay Thompson,28.4666666666667,3,1,23,5,1,11,0.5454545454545454,5,0.4,1,0,0,0.5365853658536586
0021500718,2016-01-31,1610612752,1610612744,95,116,98,98,NYK,GSW,Regular Season,2015-16,1610612744,Klay Thompson,32.1,1,3,34,1,5,12,0.75,6,0.8333333333333334,2,1,0,0.3902439024390244
0021500739,2016-02-03,1610612764,1610612744,121,134,111,112,WAS,GSW,Regular Season,2015-16,1610612744,Klay Thompson,33.15,4,1,24,2,1,6,0.3333333333333333,13,0.46153846153846156,,1,0,0.5
0021500799,2016-02-10,1610612756,1610612744,104,112,105,105,PHX,GSW,Regular Season,2015-16,1610612744,Klay Thompson,33.2666666666667,3,2,24,3,2,7,0.42857142857142855,13,0.38461538461538464,1,1,0,0.2804878048780488
0021500822,2016-02-20,1610612746,1610612744,112,115,100,100,LAC,GSW,Regular Season,2015-16,1610612744,Klay Thompson,39.5166666666667,7,,32,6,1,13,0.5384615384615384,9,0.4444444444444444,3,1,0,0.6463414634146342
0021500848,2016-02-24,1610612748,1610612744,112,118,99,99,MIA,GSW,Regular Season,2015-16,1610612744,Klay Thompson,33.9,3,1,33,3,2,17,0.5294117647058824,8,0.5,,1,0,0.5853658536585366
0021500836,2016-02-22,1610612737,1610612744,92,102,101,100,ATL,GSW,Regular Season,2015-16,1610612744,Klay Thompson,36.85,2,1,27,2,3,9,0.5555555555555556,14,0.35714285714285715,3,1,0,0.5853658536585366
0021500874,2016-02-27,1610612760,1610612744,118,121,112,112,OKC,GSW,Regular Season,2015-16,1610612744,Klay Thompson,39.4333333333333,3,1,32,6,3,14,0.7142857142857143,9,0.2222222222222222,1,1,0,0.6707317073170732
0021500855,2016-02-25,1610612753,1610612744,114,130,106,107,ORL,GSW,Regular Season,2015-16,1610612744,Klay Thompson,29.1333333333333,2,1,9,,1,5,0.6,5,0.2,1,1,0,0.4268292682926829
0021500931,2016-03-06,1610612747,1610612744,112,95,98,98,LAL,GSW,Regular Season,2015-16,1610612747,Klay Thompson,29.5833333333333,4,1,15,1,,12,0.5833333333333334,8,,2,0,0,0.2073170731707317
0021501026,2016-03-18,1610612742,1610612744,112,130,102,104,DAL,GSW,Regular Season,2015-16,1610612744,Klay Thompson,33.8333333333333,6,3,39,1,3,7,0.5714285714285714,15,0.6666666666666666,2,1,0,0.5121951219512195
0021501036,2016-03-19,1610612759,1610612744,87,79,86,86,SAS,GSW,Regular Season,2015-16,1610612759,Klay Thompson,38.2,5,2,15,,2,13,0.46153846153846156,7,0.14285714285714285,1,0,0,0.8170731707317073
0021501050,2016-03-21,1610612750,1610612744,104,109,99,99,MIN,GSW,Regular Season,2015-16,1610612744,Klay Thompson,30.0333333333333,5,2,17,2,2,9,,5,1,2,1,0,0.35365853658536583
0021501119,2016-03-30,1610612762,1610612744,96,103,103,103,UTA,GSW,Regular Season,2015-16,1610612744,Klay Thompson,38.8333333333333,4,,18,3,1,7,0.42857142857142855,8,0.375,1,1,0,0.4878048780487805
0021501190,2016-04-09,1610612763,1610612744,99,100,93,92,MEM,GSW,Regular Season,2015-16,1610612744,Klay Thompson,35.45,5,1,20,4,,6,0.8333333333333334,10,0.2,3,1,0,0.5121951219512195
0021501201,2016-04-10,1610612759,1610612744,86,92,90,90,SAS,GSW,Regular Season,2015-16,1610612744,Klay Thompson,34.9,6,2,14,,2,10,0.4,4,0.5,,1,0,0.8170731707317073
0021500030,2015-10-30,1610612745,1610612744,92,112,100,100,HOU,GSW,Regular Season,2015-16,1610612744,Klay Thompson,24.05,2,2,11,2,3,5,0.6,5,0.2,,1,0,0.5
0021500035,2015-10-31,1610612740,1610612744,120,134,106,104,NOP,GSW,Regular Season,2015-16,1610612744,Klay Thompson,27.3333333333333,3,,19,5,4,7,0.5714285714285714,5,0.4,1,1,0,0.36585365853658536
0021500092,2015-11-07,1610612758,1610612744,94,103,99,100,SAC,GSW,Regular Season,2015-16,1610612744,Klay Thompson,35.65,3,3,18,,4,5,0.6,11,0.36363636363636365,3,1,0,0.4024390243902439
0021600036,2016-10-30,1610612756,1610612744,100,106,100,101,PHX,GSW,Regular Season,2016-17,1610612744,Klay Thompson,40.05,6,2,14,4,3,9,0.5555555555555556,6,,2,1,0,0.2926829268292683
0021600054,2016-11-01,1610612757,1610612744,104,127,103,104,POR,GSW,Regular Season,2016-17,1610612744,Klay Thompson,30.2166666666667,5,2,14,2,4,10,0.6,7,,4,1,0,0.5
0021600025,2016-10-28,1610612740,1610612744,114,122,107,108,NOP,GSW,Regular Season,2016-17,1610612744,Klay Thompson,38.95,2,1,28,4,,12,0.75,9,0.2222222222222222,4,1,0,0.4146341463414634
0021600078,2016-11-04,1610612747,1610612744,117,97,102,102,LAL,GSW,Regular Season,2016-17,1610612747,Klay Thompson,37.5333333333333,3,4,10,,1,8,0.25,10,0.2,1,0,0,0.3170731707317073
0021600165,2016-11-16,1610612761,1610612744,121,127,101,102,TOR,GSW,Regular Season,2016-17,1610612744,Klay Thompson,31.5,4,,15,4,1,4,0.25,11,0.2727272727272727,1,1,0,0.6219512195121951
0021600119,2016-11-10,1610612743,1610612744,101,125,99,99,DEN,GSW,Regular Season,2016-17,1610612744,Klay Thompson,31.6166666666667,2,3,19,2,1,10,0.4,4,0.75,3,1,0,0.4878048780487805
0021600179,2016-11-18,1610612738,1610612744,88,104,96,95,BOS,GSW,Regular Season,2016-17,1610612744,Klay Thompson,30.7,4,2,28,1,2,15,0.6,6,0.5,3,1,0,0.6463414634146342
0021600191,2016-11-19,1610612749,1610612744,121,124,99,98,MIL,GSW,Regular Season,2016-17,1610612744,Klay Thompson,37.95,3,3,29,6,1,7,0.5714285714285714,10,0.5,2,1,0,0.5121951219512195
0021600238,2016-11-25,1610612747,1610612744,85,109,101,101,LAL,GSW,Regular Season,2016-17,1610612744,Klay Thompson,33.15,7,1,18,3,1,11,0.5454545454545454,6,0.16666666666666666,,1,0,0.3170731707317073
0021600202,2016-11-21,1610612754,1610612744,83,120,101,102,IND,GSW,Regular Season,2016-17,1610612744,Klay Thompson,26.3833333333333,1,2,25,1,3,8,0.75,10,0.4,,1,0,0.5121951219512195
0021600351,2016-12-10,1610612763,1610612744,110,89,94,95,MEM,GSW,Regular Season,2016-17,1610612763,Klay Thompson,31,1,,8,,1,11,0.36363636363636365,3,,,0,0,0.524390243902439
0021600330,2016-12-07,1610612746,1610612744,98,115,98,96,LAC,GSW,Regular Season,2016-17,1610612744,Klay Thompson,35.0833333333333,4,1,24,5,1,12,0.4166666666666667,6,0.5,3,1,0,0.6219512195121951
0021600335,2016-12-08,1610612762,1610612744,99,106,97,97,UTA,GSW,Regular Season,2016-17,1610612744,Klay Thompson,27.9,6,3,10,,4,9,0.5555555555555556,4,,2,1,0,0.6219512195121951
0021600358,2016-12-11,1610612750,1610612744,108,116,97,97,MIN,GSW,Regular Season,2016-17,1610612744,Klay Thompson,38.9333333333333,6,2,30,4,2,9,0.7777777777777778,12,0.3333333333333333,2,1,0,0.3780487804878049
0021600371,2016-12-13,1610612740,1610612744,109,113,99,99,NOP,GSW,Regular Season,2016-17,1610612744,Klay Thompson,37.15,3,1,17,3,2,8,0.5,8,0.25,3,1,0,0.4146341463414634
0021600437,2016-12-22,1610612751,1610612744,101,117,109,108,BKN,GSW,Regular Season,2016-17,1610612744,Klay Thompson,35.1666666666667,5,2,23,,,14,0.2857142857142857,10,0.5,2,1,0,0.24390243902439024
0021600457,2016-12-25,1610612739,1610612744,109,108,100,101,CLE,GSW,Regular Season,2016-17,1610612739,Klay Thompson,40.6166666666667,2,2,24,1,1,5,0.8,11,0.45454545454545453,1,0,0,0.6219512195121951
0021600446,2016-12-23,1610612765,1610612744,113,119,104,105,DET,GSW,Regular Season,2016-17,1610612744,Klay Thompson,37.0333333333333,3,3,17,2,,6,0.5,8,0.375,2,1,0,0.45121951219512196
0021600646,2017-01-20,1610612745,1610612744,108,125,100,100,HOU,GSW,Regular Season,2016-17,1610612744,Klay Thompson,34.3333333333333,1,2,16,,1,9,0.5555555555555556,10,0.2,1,1,0,0.6707317073170732
0021600566,2017-01-08,1610612758,1610612744,106,117,101,102,SAC,GSW,Regular Season,2016-17,1610612744,Klay Thompson,36.35,6,5,18,1,3,12,0.5833333333333334,7,0.14285714285714285,2,1,0,0.3902439024390244
0021600687,2017-01-25,1610612766,1610612744,103,113,96,97,CHA,GSW,Regular Season,2016-17,1610612744,Klay Thompson,32.3,5,1,19,7,2,6,0.5,8,0.25,1,1,0,0.43902439024390244
0021600661,2017-01-22,1610612753,1610612744,98,118,100,102,ORL,GSW,Regular Season,2016-17,1610612744,Klay Thompson,33.8833333333333,5,3,21,,1,5,,9,0.7777777777777778,1,1,0,0.35365853658536583
0021600718,2017-01-29,1610612757,1610612744,111,113,104,104,POR,GSW,Regular Season,2016-17,1610612744,Klay Thompson,35.2666666666667,6,,27,13,,15,0.26666666666666666,6,0.3333333333333333,2,1,0,0.5
0021600745,2017-02-02,1610612746,1610612744,120,133,99,99,LAC,GSW,Regular Season,2016-17,1610612744,Klay Thompson,32.6333333333333,7,2,21,,2,13,0.46153846153846156,6,0.5,2,1,0,0.6219512195121951
0021600803,2017-02-10,1610612763,1610612744,107,122,97,97,MEM,GSW,Regular Season,2016-17,1610612744,Klay Thompson,38.0166666666667,1,1,36,2,5,8,0.625,15,0.5333333333333333,3,1,0,0.524390243902439
0021600764,2017-02-04,1610612758,1610612744,109,106,104,104,SAC,GSW,Regular Season,2016-17,1610612758,Klay Thompson,42.5833333333333,5,3,26,2,1,14,0.42857142857142855,11,0.36363636363636365,1,0,0,0.3902439024390244
0021600813,2017-02-11,1610612760,1610612744,114,130,102,101,OKC,GSW,Regular Season,2016-17,1610612744,Klay Thompson,33.0333333333333,1,3,26,7,3,4,0.5,8,0.625,,1,0,0.573170731707317
0021600928,2017-03-05,1610612752,1610612744,105,112,94,93,NYK,GSW,Regular Season,2016-17,1610612744,Klay Thompson,37.3166666666667,4,1,29,9,1,12,0.3333333333333333,9,0.4444444444444444,1,1,0,0.3780487804878049
0021600906,2017-03-02,1610612741,1610612744,94,87,98,98,CHI,GSW,Regular Season,2016-17,1610612741,Klay Thompson,36.9166666666667,1,2,13,2,1,11,0.36363636363636365,11,0.09090909090909091,1,0,0,0.5
0021600883,2017-02-27,1610612755,1610612744,108,119,103,102,PHI,GSW,Regular Season,2016-17,1610612744,Klay Thompson,36.2833333333333,3,2,21,4,1,8,0.5,9,0.3333333333333333,2,1,0,0.34146341463414637
0021600937,2017-03-06,1610612737,1610612744,111,119,98,99,ATL,GSW,Regular Season,2016-17,1610612744,Klay Thompson,29.5833333333333,,2,13,1,3,4,0.75,8,0.25,3,1,0,0.524390243902439
0021601049,2017-03-20,1610612760,1610612744,95,111,99,100,OKC,GSW,Regular Season,2016-17,1610612744,Klay Thompson,31.9833333333333,6,1,34,3,2,6,0.8333333333333334,15,0.4666666666666667,2,1,0,0.573170731707317
0021600968,2017-03-10,1610612750,1610612744,103,102,92,94,MIN,GSW,Regular Season,2016-17,1610612750,Klay Thompson,36.4333333333333,5,2,30,3,1,16,0.5625,6,0.5,2,0,0,0.3780487804878049
0021601055,2017-03-21,1610612742,1610612744,87,112,94,95,DAL,GSW,Regular Season,2016-17,1610612744,Klay Thompson,32.15,3,2,23,,1,7,0.5714285714285714,8,0.625,3,1,0,0.4024390243902439
0021601118,2017-03-29,1610612759,1610612744,98,110,89,90,SAS,GSW,Regular Season,2016-17,1610612744,Klay Thompson,35.1333333333333,2,,23,1,2,7,0.7142857142857143,9,0.4444444444444444,,1,0,0.7439024390243902
0021600889,2017-02-28,1610612764,1610612744,112,108,101,102,WAS,GSW,Regular Season,2016-17,1610612764,Klay Thompson,38.35,3,1,16,3,3,7,0.2857142857142857,13,0.23076923076923078,2,0,0,0.5975609756097561
0021601108,2017-03-28,1610612745,1610612744,106,113,102,101,HOU,GSW,Regular Season,2016-17,1610612744,Klay Thompson,37.3,5,2,25,,3,8,0.625,12,0.4166666666666667,1,1,0,0.6707317073170732
0021601171,2017-04-05,1610612756,1610612744,111,120,105,105,PHX,GSW,Regular Season,2016-17,1610612744,Klay Thompson,35.9666666666667,7,2,22,2,3,13,0.5384615384615384,9,0.2222222222222222,2,1,0,0.2926829268292683
0021600668,2017-01-23,1610612748,1610612744,105,102,97,97,MIA,GSW,Regular Season,2016-17,1610612748,Klay Thompson,37.15,5,2,22,3,4,10,0.5,8,0.375,1,0,0,0.5
0021700033,2017-10-21,1610612763,1610612744,111,101,100,98,MEM,GSW,Regular Season,2017-18,1610612763,Klay Thompson,38.1833333333333,2,,14,2,4,8,0.375,8,0.25,1,0,0,0.2682926829268293
0021700045,2017-10-23,1610612742,1610612744,103,133,102,101,DAL,GSW,Regular Season,2017-18,1610612744,Klay Thompson,28.0833333333333,4,2,21,,4,7,0.8571428571428571,9,0.3333333333333333,3,1,0,0.2926829268292683
0021700025,2017-10-20,1610612740,1610612744,120,128,108,108,NOP,GSW,Regular Season,2017-18,1610612744,Klay Thompson,36.5833333333333,4,1,33,,2,7,0.8571428571428571,12,0.5833333333333334,2,1,0,0.5853658536585366
0021700117,2017-11-02,1610612759,1610612744,92,112,98,98,SAS,GSW,Regular Season,2017-18,1610612744,Klay Thompson,30.65,3,1,27,,1,9,0.6666666666666666,8,0.625,2,1,0,0.573170731707317
0021700100,2017-10-30,1610612746,1610612744,113,141,100,102,LAC,GSW,Regular Season,2017-18,1610612744,Klay Thompson,29.8,5,3,15,2,3,10,0.5,4,0.25,6,1,0,0.5121951219512195
0021700135,2017-11-04,1610612743,1610612744,108,127,104,104,DEN,GSW,Regular Season,2017-18,1610612744,Klay Thompson,29.35,2,2,15,,2,6,0.5,6,0.5,2,1,0,0.5609756097560976
0021700312,2017-11-29,1610612747,1610612744,123,127,114,112,LAL,GSW,Regular Season,2017-18,1610612744,Klay Thompson,38.6833333333333,3,,20,4,1,4,0.5,8,0.5,2,1,0,0.4268292682926829
0021700231,2017-11-18,1610612755,1610612744,116,124,101,100,PHI,GSW,Regular Season,2017-18,1610612744,Klay Thompson,36.1166666666667,4,1,17,2,2,13,0.46153846153846156,4,0.25,1,1,0,0.6341463414634146
0021700236,2017-11-19,1610612751,1610612744,111,118,107,106,BKN,GSW,Regular Season,2017-18,1610612744,Klay Thompson,33.35,10,2,23,2,1,16,0.5625,1,1,1,1,0,0.34146341463414637
0021700215,2017-11-16,1610612738,1610612744,92,88,100,100,BOS,GSW,Regular Season,2017-18,1610612738,Klay Thompson,34.05,7,1,13,,5,7,0.2857142857142857,11,0.2727272727272727,3,0,0,0.6707317073170732
0021700263,2017-11-22,1610612760,1610612744,108,91,102,102,OKC,GSW,Regular Season,2017-18,1610612760,Klay Thompson,28.35,4,1,9,,2,4,,8,0.375,2,0,0,0.5853658536585366
0021700318,2017-12-01,1610612753,1610612744,112,133,102,102,ORL,GSW,Regular Season,2017-18,1610612744,Klay Thompson,35.3,3,,27,2,1,10,0.8,4,0.75,5,1,0,0.3048780487804878
0021700346,2017-12-04,1610612740,1610612744,115,125,106,107,NOP,GSW,Regular Season,2017-18,1610612744,Klay Thompson,35.6166666666667,3,,22,2,,8,0.5,5,0.8,1,1,0,0.5853658536585366
0021700368,2017-12-08,1610612765,1610612744,98,102,98,97,DET,GSW,Regular Season,2017-18,1610612744,Klay Thompson,35.7166666666667,4,3,21,3,2,9,0.6666666666666666,9,0.2222222222222222,5,1,0,0.47560975609756095
0021700450,2017-12-18,1610612747,1610612744,114,116,110,110,LAL,GSW,Regular Season,2017-18,1610612744,Klay Thompson,42.25,10,2,17,1,3,11,0.18181818181818182,13,0.3076923076923077,2,1,0,0.4268292682926829
0021700358,2017-12-06,1610612766,1610612744,87,101,98,97,CHA,GSW,Regular Season,2017-18,1610612744,Klay Thompson,36.2833333333333,4,3,22,,,7,0.7142857142857143,7,0.5714285714285714,3,1,0,0.43902439024390244
0021700335,2017-12-03,1610612748,1610612744,95,123,93,92,MIA,GSW,Regular Season,2017-18,1610612744,Klay Thompson,31.0833333333333,5,1,19,1,1,8,0.75,7,0.2857142857142857,4,1,0,0.5365853658536586
0021700562,2018-01-03,1610612742,1610612744,122,125,104,103,DAL,GSW,Regular Season,2017-18,1610612744,Klay Thompson,36.45,5,1,25,,1,13,0.6153846153846154,6,0.5,4,1,0,0.2926829268292683
0021700566,2018-01-04,1610612745,1610612744,114,124,102,102,HOU,GSW,Regular Season,2017-18,1610612744,Klay Thompson,37.5666666666667,3,1,28,,2,11,0.45454545454545453,9,0.6666666666666666,4,1,0,0.7926829268292683
0021700622,2018-01-12,1610612749,1610612744,94,108,89,90,MIL,GSW,Regular Season,2017-18,1610612744,Klay Thompson,35.3833333333333,5,3,12,4,3,8,0.5,2,,2,1,0,0.5365853658536586
0021700578,2018-01-06,1610612746,1610612744,105,121,106,106,LAC,GSW,Regular Season,2017-18,1610612744,Klay Thompson,25.5666666666667,4,2,10,,2,8,0.25,8,0.25,3,1,0,0.5121951219512195
0021700631,2018-01-13,1610612761,1610612744,125,127,99,98,TOR,GSW,Regular Season,2017-18,1610612744,Klay Thompson,38.5166666666667,4,,26,2,2,11,0.8181818181818182,5,0.4,,1,0,0.7195121951219512
0021700646,2018-01-15,1610612739,1610612744,108,118,101,102,CLE,GSW,Regular Season,2017-18,1610612744,Klay Thompson,34.6833333333333,4,2,17,,2,6,0.6666666666666666,6,0.5,2,1,0,0.6097560975609756
0021700657,2018-01-17,1610612741,1610612744,112,119,105,104,CHI,GSW,Regular Season,2017-18,1610612744,Klay Thompson,37.1666666666667,4,3,38,7,,9,0.5555555555555556,13,0.5384615384615384,2,1,0,0.32926829268292684
0021700679,2018-01-20,1610612745,1610612744,116,108,100,99,HOU,GSW,Regular Season,2017-18,1610612745,Klay Thompson,36.5333333333333,1,1,8,,3,6,0.16666666666666666,5,0.4,1,0,0,0.7926829268292683
0021700751,2018-01-30,1610612762,1610612744,129,99,102,101,UTA,GSW,Regular Season,2017-18,1610612762,Klay Thompson,30.6666666666667,6,3,27,,3,12,0.75,5,0.6,3,0,0,0.5853658536585366
0021700774,2018-02-02,1610612758,1610612744,104,119,104,104,SAC,GSW,Regular Season,2017-18,1610612744,Klay Thompson,35.3166666666667,6,1,20,,2,4,1,8,0.5,3,1,0,0.32926829268292684
0021700782,2018-02-03,1610612743,1610612744,115,108,101,99,DEN,GSW,Regular Season,2017-18,1610612743,Klay Thompson,36.4333333333333,1,,16,,,8,0.625,7,0.2857142857142857,5,0,0,0.5609756097560976
0021700864,2018-02-14,1610612757,1610612744,123,117,103,103,POR,GSW,Regular Season,2017-18,1610612757,Klay Thompson,38.0333333333333,4,1,17,2,2,8,0.375,7,0.42857142857142855,2,0,0,0.5975609756097561
0021700900,2018-02-26,1610612752,1610612744,111,125,101,101,NYK,GSW,Regular Season,2017-18,1610612744,Klay Thompson,33.35,4,1,26,4,1,7,0.7142857142857143,6,0.6666666666666666,5,1,0,0.35365853658536583
0021700917,2018-02-28,1610612764,1610612744,101,109,98,96,WAS,GSW,Regular Season,2017-18,1610612744,Klay Thompson,36.7333333333333,3,,13,,,5,0.4,6,0.5,,1,0,0.524390243902439
0021700928,2018-03-02,1610612737,1610612744,109,114,104,102,ATL,GSW,Regular Season,2017-18,1610612744,Klay Thompson,35.9166666666667,4,2,15,1,5,5,0.8,4,0.5,3,1,0,0.2926829268292683
0021700984,2018-03-09,1610612757,1610612744,125,108,93,92,POR,GSW,Regular Season,2017-18,1610612757,Klay Thompson,35.8166666666667,2,3,25,3,3,12,0.4166666666666667,7,0.5714285714285714,3,0,0,0.5975609756097561
0021700994,2018-03-11,1610612750,1610612744,109,103,99,98,MIN,GSW,Regular Season,2017-18,1610612750,Klay Thompson,39.9333333333333,4,4,21,2,,10,0.5,12,0.25,5,0,0,0.573170731707317
0021701175,2018-04-05,1610612754,1610612744,126,106,98,96,IND,GSW,Regular Season,2017-18,1610612754,Klay Thompson,30.0666666666667,7,1,16,,,7,0.2857142857142857,9,0.4444444444444444,1,0,0,0.5853658536585366
0021701203,2018-04-08,1610612756,1610612744,100,117,101,101,PHX,GSW,Regular Season,2017-18,1610612744,Klay Thompson,34.4333333333333,3,2,34,,,10,0.8,13,0.46153846153846156,1,1,0,0.25609756097560976
0021701163,2018-04-03,1610612760,1610612744,107,111,101,100,OKC,GSW,Regular Season,2017-18,1610612744,Klay Thompson,35.3166666666667,4,4,20,,3,11,0.6363636363636364,8,0.25,3,1,0,0.5853658536585366
0021701217,2018-04-10,1610612762,1610612744,119,79,98,97,UTA,GSW,Regular Season,2017-18,1610612762,Klay Thompson,35.2333333333333,1,2,23,2,2,19,0.3157894736842105,8,0.375,1,0,0,0.5853658536585366
0021701142,2018-03-31,1610612758,1610612744,96,112,96,96,SAC,GSW,Regular Season,2017-18,1610612744,Klay Thompson,32.1166666666667,2,4,25,2,3,12,0.5833333333333334,7,0.42857142857142855,1,1,0,0.32926829268292684
0021800038,2018-10-21,1610612743,1610612744,100,98,97,99,DEN,GSW,Regular Season,2018-19,1610612743,Klay Thompson,36.3166666666667,7,3,15,,3,10,0.6,6,0.16666666666666666,,0,0,0.6585365853658537
0021800024,2018-10-19,1610612762,1610612744,123,124,103,102,UTA,GSW,Regular Season,2018-19,1610612744,Klay Thompson,35.8833333333333,4,2,12,4,2,7,0.5714285714285714,2,,1,1,0,0.6097560975609756
0021800068,2018-10-26,1610612752,1610612744,100,128,101,99,NYK,GSW,Regular Season,2018-19,1610612744,Klay Thompson,33.7166666666667,4,2,12,,2,14,0.42857142857142855,4,,3,1,0,0.2073170731707317
0021800083,2018-10-28,1610612751,1610612744,114,120,100,100,BKN,GSW,Regular Season,2018-19,1610612744,Klay Thompson,35.5833333333333,5,1,18,1,4,12,0.5833333333333334,5,0.2,,1,0,0.5121951219512195
0021800091,2018-10-29,1610612741,1610612744,124,149,103,104,CHI,GSW,Regular Season,2018-19,1610612744,Klay Thompson,26.55,4,2,52,2,2,5,0.8,24,0.5833333333333334,,1,0,0.2682926829268293
0021800238,2018-11-18,1610612759,1610612744,104,92,95,97,SAS,GSW,Regular Season,2018-19,1610612759,Klay Thompson,37.95,2,4,25,,3,15,0.5333333333333333,11,0.2727272727272727,2,0,0,0.5853658536585366
0021800198,2018-11-12,1610612746,1610612744,121,116,109,111,LAC,GSW,Regular Season,2018-19,1610612746,Klay Thompson,45.3166666666667,3,3,31,,2,15,0.5333333333333333,16,0.3125,2,0,0,0.5853658536585366
0021800213,2018-11-15,1610612745,1610612744,107,86,87,85,HOU,GSW,Regular Season,2018-19,1610612745,Klay Thompson,29.45,3,3,10,,2,11,0.45454545454545453,5,,,0,0,0.6463414634146342
0021800232,2018-11-17,1610612742,1610612744,112,109,98,98,DAL,GSW,Regular Season,2018-19,1610612742,Klay Thompson,37.75,3,1,22,2,3,13,0.5384615384615384,11,0.18181818181818182,4,0,0,0.4024390243902439
0021800316,2018-11-29,1610612761,1610612744,131,128,107,105,TOR,GSW,Regular Season,2018-19,1610612761,Klay Thompson,43.8333333333333,3,4,23,2,3,11,0.5454545454545454,9,0.3333333333333333,3,0,0,0.7073170731707317
0021800344,2018-12-03,1610612737,1610612744,111,128,105,106,ATL,GSW,Regular Season,2018-19,1610612744,Klay Thompson,32.0166666666667,8,2,27,4,,15,0.4666666666666667,5,0.6,2,1,0,0.35365853658536583
0021800377,2018-12-07,1610612749,1610612744,95,105,103,102,MIL,GSW,Regular Season,2018-19,1610612744,Klay Thompson,34.7333333333333,5,3,20,,2,7,0.5714285714285714,9,0.4444444444444444,6,1,0,0.7317073170731707
0021800331,2018-12-01,1610612765,1610612744,111,102,100,98,DET,GSW,Regular Season,2018-19,1610612765,Klay Thompson,35.8666666666667,8,1,21,,1,15,0.6,5,0.2,1,0,0,0.5
0021800355,2018-12-05,1610612739,1610612744,105,129,95,95,CLE,GSW,Regular Season,2018-19,1610612744,Klay Thompson,31.8166666666667,4,1,16,4,1,9,0.3333333333333333,6,0.3333333333333333,2,1,0,0.23170731707317074
0021800428,2018-12-14,1610612758,1610612744,125,130,114,115,SAC,GSW,Regular Season,2018-19,1610612744,Klay Thompson,37.7333333333333,9,,27,3,2,15,0.4,12,0.3333333333333333,3,1,0,0.47560975609756095
0021800464,2018-12-19,1610612762,1610612744,108,103,105,103,UTA,GSW,Regular Season,2018-19,1610612762,Klay Thompson,36.6,6,1,12,6,4,8,0.375,4,,3,0,0,0.6097560975609756
0021800548,2018-12-31,1610612756,1610612744,109,132,104,105,PHX,GSW,Regular Season,2018-19,1610612744,Klay Thompson,24.7166666666667,5,1,15,3,5,9,0.3333333333333333,4,0.5,1,1,0,0.23170731707317074
0021800534,2018-12-29,1610612757,1610612744,105,115,99,98,POR,GSW,Regular Season,2018-19,1610612744,Klay Thompson,33.5833333333333,4,,32,4,1,16,0.5,5,0.8,1,1,0,0.6463414634146342
